Locode,Phrase,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,AvgMsv,Competition,CostPerClick
CA,renew passport,5400.0,5400.0,5400.0,4400.0,5400.0,5400.0,5400.0,5400.0,5400.0,8100.0,6600.0,6600.0,5400.0,0.076919919,0.256763
CA,rental application forms,110.0,110.0,90.0,90.0,110.0,110.0,90.0,90.0,70.0,90.0,70.0,140.0,90.0,0.68590998043053,0.6977770000000001
CA,rental car coupon,170.0,170.0,170.0,210.0,170.0,140.0,170.0,170.0,110.0,210.0,170.0,260.0,170.0,0.9285714290000001,2.039477
CA,rhinocort,720.0,880.0,720.0,590.0,590.0,590.0,590.0,590.0,590.0,590.0,590.0,880.0,720.0,0.005413901501921,0.629096
CA,rhubarb recipes,5400.0,22200.0,18100.0,8100.0,5400.0,3600.0,1000.0,320.0,320.0,590.0,480.0,720.0,5400.0,0.11681643132221001,0.181592
CA,ride on toys for toddlers,70.0,70.0,50.0,70.0,70.0,110.0,260.0,260.0,210.0,90.0,70.0,170.0,140.0,1.0,0.5278349999999999
CA,rihanna calvin harris,1900.0,4400.0,4400.0,2900.0,1600.0,590.0,390.0,320.0,320.0,260.0,140.0,210.0,1300.0,0.012262416000000002,
CA,rls treatments,320.0,210.0,210.0,320.0,590.0,260.0,170.0,170.0,320.0,390.0,260.0,170.0,260.0,0.20157756354075,0.15898199999999998
CA,rose gold watches for women,140.0,210.0,70.0,90.0,170.0,390.0,590.0,1000.0,880.0,260.0,210.0,260.0,320.0,1.0,1.531007
CA,roundtable coupon,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,0.14285714285714002,
CA,router reviews,720.0,590.0,590.0,590.0,720.0,590.0,720.0,880.0,880.0,880.0,590.0,720.0,720.0,0.47043010752687997,0.290168
CA,rpr testing,320.0,260.0,210.0,260.0,260.0,260.0,320.0,320.0,210.0,260.0,260.0,320.0,260.0,0.005731922398589001,0.103565
CA,ruby gemstone,320.0,320.0,260.0,320.0,320.0,320.0,590.0,720.0,590.0,590.0,590.0,590.0,480.0,0.39204808136846997,1.342424
CA,rugby,14800.0,12100.0,14800.0,8100.0,33100.0,12100.0,9900.0,12100.0,6600.0,8100.0,12100.0,14800.0,12100.0,0.029680183,1.470605
CA,running shoes for man,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,10.0,10.0,1.0,2.065884
CA,rv supplies,590.0,880.0,880.0,1000.0,880.0,480.0,390.0,260.0,260.0,260.0,320.0,480.0,590.0,0.47060682680152,0.44669200000000003
CA,rvs,14800.0,22200.0,22200.0,22200.0,22200.0,14800.0,12100.0,12100.0,12100.0,14800.0,14800.0,18100.0,18100.0,0.29272715200000005,0.5392710000000001
CA,safety pins,1600.0,1600.0,1600.0,1600.0,1300.0,1600.0,1900.0,18100.0,2400.0,2400.0,1600.0,1900.0,2900.0,0.10524412296564,0.15947
CA,san diego aquarium,110.0,110.0,90.0,170.0,170.0,140.0,210.0,210.0,210.0,260.0,170.0,170.0,170.0,0.20463320463320003,1.292562
CA,san diego courts,10.0,10.0,10.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.13186813186813,
CA,savile row tailors,140.0,170.0,70.0,110.0,90.0,140.0,140.0,90.0,110.0,140.0,140.0,140.0,110.0,0.11136108,1.452423
CA,schers shoes,3600.0,3600.0,2400.0,2400.0,3600.0,4400.0,2900.0,2400.0,2400.0,2900.0,2900.0,5400.0,3600.0,1.0,0.8086559999999999
CA,scones near me,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,10.0,0.047619048,
CA,scout bar,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.012987012987013002,
CA,seagull lighting,1600.0,1300.0,1300.0,1300.0,1300.0,1300.0,1600.0,1600.0,1000.0,1600.0,1600.0,1600.0,1600.0,0.35498078155029,1.179037
CA,sears credit cards,1900.0,1300.0,1900.0,1900.0,1600.0,1000.0,1600.0,1900.0,1600.0,1000.0,720.0,880.0,1600.0,0.38978829389788,5.609987
CA,secret starbucks menu,590.0,720.0,590.0,480.0,480.0,390.0,480.0,210.0,140.0,390.0,480.0,590.0,480.0,0.10562450488513,1.26334
CA,seo jobs,110.0,90.0,110.0,90.0,90.0,110.0,110.0,110.0,90.0,170.0,110.0,140.0,110.0,0.214285714,4.013782
CA,seroquel,27100.0,27100.0,27100.0,22200.0,22200.0,27100.0,27100.0,27100.0,27100.0,27100.0,27100.0,33100.0,27100.0,0.00019568848213999998,7.764259
CA,sex shop,18100.0,22200.0,22200.0,27100.0,27100.0,27100.0,27100.0,27100.0,33100.0,33100.0,27100.0,27100.0,27100.0,0.44771612122579,0.97842
CA,sharpstone grinder,260.0,260.0,320.0,390.0,390.0,320.0,390.0,390.0,390.0,390.0,320.0,320.0,320.0,0.05008710801393701,0.275625
CA,shoes outlet,2900.0,2400.0,1600.0,880.0,1000.0,1000.0,880.0,880.0,880.0,720.0,590.0,880.0,1300.0,0.38793650793651,0.582201
CA,shredz,8100.0,5400.0,3600.0,3600.0,2900.0,2900.0,2900.0,3600.0,2400.0,3600.0,2900.0,2400.0,3600.0,0.18682607966926001,0.07661599999999999
CA,side effect of ciprofloxacin,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,480.0,390.0,,
CA,silver flats,260.0,210.0,260.0,140.0,140.0,110.0,110.0,140.0,90.0,210.0,170.0,210.0,170.0,1.0,0.7864789999999999
CA,single malt,720.0,720.0,720.0,720.0,720.0,880.0,1000.0,1000.0,1300.0,1000.0,880.0,1000.0,880.0,0.06613756600000001,1.9279560000000002
CA,sink faucets,720.0,590.0,590.0,590.0,590.0,590.0,720.0,720.0,590.0,720.0,720.0,880.0,720.0,0.996574169,1.366572
CA,skirts outfits,590.0,590.0,480.0,480.0,480.0,480.0,390.0,480.0,390.0,320.0,320.0,480.0,480.0,0.2001287001287,0.423569
CA,skylar astin,4400.0,3600.0,5400.0,4400.0,6600.0,12100.0,4400.0,5400.0,8100.0,9900.0,3600.0,3600.0,5400.0,0.0015644298065039999,
CA,slate credit card,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5238095238095201,2.16626
CA,sleep number beds,1300.0,1300.0,1000.0,1600.0,1900.0,1900.0,1900.0,1900.0,2400.0,2900.0,2400.0,2900.0,1900.0,0.5010699932146799,1.26664
CA,sleeveless hoodies,1300.0,1300.0,1600.0,1300.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1300.0,1000.0,0.9996080736821501,0.626933
CA,slideshows,3600.0,3600.0,3600.0,2900.0,2900.0,3600.0,3600.0,4400.0,4400.0,3600.0,3600.0,3600.0,3600.0,0.27529609592046006,1.19559
CA,small toilets,260.0,210.0,210.0,210.0,210.0,260.0,260.0,210.0,210.0,320.0,260.0,320.0,260.0,1.0,0.675717
CA,smoked salmon,4400.0,4400.0,4400.0,5400.0,5400.0,4400.0,5400.0,4400.0,5400.0,4400.0,3600.0,3600.0,4400.0,0.18987054281172,1.463063
CA,snake eggs,390.0,480.0,480.0,390.0,320.0,390.0,260.0,480.0,320.0,320.0,210.0,320.0,390.0,0.028766455387615998,
CA,snake venom antidote,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.020408163,
CA,snow chains,90.0,70.0,90.0,90.0,140.0,260.0,590.0,720.0,2900.0,1000.0,1000.0,320.0,590.0,0.60200961118392,0.5493089999999999
CA,snow tires,480.0,320.0,320.0,390.0,720.0,1900.0,5400.0,6600.0,9900.0,1900.0,1900.0,880.0,2400.0,0.998076587,1.771643
CA,snowboard jacket,210.0,110.0,170.0,260.0,720.0,1600.0,2900.0,4400.0,6600.0,3600.0,2400.0,1000.0,1900.0,0.9997407311381898,0.949001
CA,snowflake backgrounds,70.0,70.0,70.0,50.0,70.0,210.0,480.0,1900.0,2900.0,720.0,320.0,170.0,590.0,0.007142857142856999,
CA,snowmobiling pants,590.0,260.0,320.0,390.0,880.0,1900.0,4400.0,8100.0,18100.0,14800.0,9900.0,3600.0,5400.0,0.9996997898529001,0.8635039999999999
CA,social media sites,1900.0,1900.0,1600.0,1600.0,1600.0,1900.0,1900.0,1900.0,1600.0,1900.0,1600.0,1900.0,1900.0,0.08730592200000001,2.410043
CA,soho restaurants,210.0,260.0,320.0,260.0,320.0,260.0,210.0,210.0,260.0,210.0,210.0,320.0,260.0,0.018654884634266,0.9559770000000001
CA,sours,49500.0,74000.0,6600.0,9900.0,5400.0,6600.0,14800.0,22200.0,18100.0,22200.0,14800.0,33100.0,22200.0,0.0008886009932390002,0.407356
CA,spawars,70.0,90.0,70.0,50.0,90.0,90.0,70.0,70.0,50.0,70.0,70.0,70.0,70.0,,
CA,specification,1600.0,1300.0,1300.0,1000.0,1300.0,1300.0,1600.0,1600.0,1300.0,1600.0,1600.0,1900.0,1300.0,0.0034506556245679997,10.621265
CA,sperry flip flops,30.0,30.0,30.0,30.0,40.0,10.0,10.0,10.0,10.0,30.0,10.0,20.0,20.0,1.0,0.5778260000000001
CA,spiegel catalogue,90.0,110.0,110.0,90.0,90.0,90.0,90.0,40.0,50.0,70.0,90.0,90.0,90.0,0.11498257839721,0.022961000000000002
CA,sports water bottle,260.0,260.0,210.0,170.0,210.0,260.0,260.0,320.0,320.0,320.0,260.0,320.0,260.0,1.0,1.358567
CA,spring creek apartments,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.28571428571429,
CA,squarespace template,1000.0,1000.0,1000.0,880.0,1000.0,880.0,1000.0,1000.0,880.0,1600.0,1300.0,1600.0,1000.0,0.17048238573963,0.692619
CA,squash plants,210.0,390.0,480.0,720.0,590.0,320.0,170.0,110.0,70.0,90.0,90.0,140.0,260.0,0.023976023976023997,
CA,st judes,6600.0,5400.0,5400.0,4400.0,5400.0,5400.0,6600.0,6600.0,5400.0,6600.0,5400.0,5400.0,5400.0,0.058242146134839,0.827523
CA,st math login,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.047619047619048005,
CA,stannis baratheon,9900.0,12100.0,9900.0,8100.0,5400.0,2900.0,2400.0,2400.0,2900.0,2900.0,1900.0,2400.0,5400.0,0.001849283402681,
CA,star wars rogue one,90500.0,22200.0,18100.0,33100.0,40500.0,22200.0,40500.0,60500.0,301000.0,90500.0,33100.0,40500.0,60500.0,0.013497413000000002,1.038851
CA,starbucks,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,550000.0,550000.0,450000.0,450000.0,450000.0,450000.0,0.12012319699999999,0.231992
CA,starship,3600.0,3600.0,3600.0,3600.0,3600.0,2900.0,2900.0,2900.0,3600.0,3600.0,2900.0,3600.0,3600.0,0.008623922009748002,
CA,steak escape,20.0,20.0,20.0,30.0,30.0,20.0,30.0,20.0,10.0,20.0,20.0,20.0,20.0,0.017142857142857,
CA,steel series,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,12100.0,12100.0,9900.0,8100.0,8100.0,9900.0,0.073740946,0.442772
CA,step 2 toy box,70.0,110.0,90.0,140.0,110.0,110.0,170.0,170.0,170.0,140.0,140.0,140.0,140.0,0.9570354457572501,0.5364439999999999
CA,stephanie lopez,170.0,90.0,110.0,90.0,260.0,590.0,260.0,110.0,90.0,90.0,70.0,70.0,170.0,0.00907029478458,
CA,stone floors,390.0,320.0,260.0,260.0,320.0,320.0,390.0,390.0,260.0,320.0,320.0,390.0,320.0,0.39678384442782,1.575383
CA,storm windows,480.0,590.0,480.0,590.0,480.0,590.0,720.0,720.0,590.0,480.0,480.0,480.0,590.0,0.7115646259999999,1.7570720000000002
CA,strawberry hill,18100.0,14800.0,18100.0,22200.0,22200.0,14800.0,14800.0,12100.0,18100.0,18100.0,14800.0,18100.0,18100.0,0.000896638698343,0.471301
CA,strawberry park,10.0,10.0,20.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.08571428571428599,
CA,student loan forgiveness,480.0,390.0,390.0,390.0,480.0,480.0,590.0,590.0,390.0,720.0,590.0,480.0,480.0,0.335907336,1.151592
CA,subaru legacy for sale,110.0,140.0,110.0,90.0,140.0,110.0,90.0,90.0,90.0,110.0,110.0,90.0,110.0,0.67676767676768,0.8770359999999999
CA,subway,201000.0,201000.0,201000.0,201000.0,201000.0,246000.0,246000.0,246000.0,201000.0,301000.0,246000.0,246000.0,246000.0,0.018325188000000003,0.6206430000000001
CA,sunshine dental,480.0,590.0,590.0,590.0,590.0,480.0,480.0,590.0,590.0,720.0,590.0,720.0,590.0,0.18213268213268,5.032888
CA,suntrust careers,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.035714285714286004,
CA,superwinch,1000.0,880.0,880.0,720.0,880.0,880.0,880.0,1000.0,1000.0,1000.0,880.0,1000.0,880.0,0.47080498866213,0.390932
CA,surepayroll login,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.14285714285714002,
CA,sw gas,320.0,320.0,390.0,320.0,320.0,320.0,320.0,260.0,260.0,260.0,210.0,260.0,320.0,0.021791767554478998,0.068108
CA,symptoms of kidney disease,1000.0,880.0,880.0,880.0,880.0,880.0,880.0,1000.0,880.0,1600.0,1900.0,2400.0,1000.0,0.36376829883897,0.131749
CA,talladega 500,40.0,70.0,20.0,10.0,20.0,20.0,50.0,30.0,70.0,50.0,50.0,50.0,40.0,0.06997084548105001,0.18624
CA,target car seat,20.0,20.0,10.0,10.0,30.0,30.0,30.0,20.0,30.0,40.0,30.0,30.0,20.0,0.2,0.917391
CA,tater,1000.0,880.0,880.0,1000.0,1000.0,880.0,880.0,880.0,880.0,1000.0,1000.0,1000.0,1000.0,,
CA,taupe dress,110.0,110.0,140.0,140.0,110.0,140.0,110.0,140.0,90.0,140.0,110.0,170.0,110.0,0.80952380952381,0.553926
CA,telepresence,390.0,390.0,390.0,320.0,320.0,480.0,480.0,390.0,320.0,390.0,390.0,590.0,390.0,0.10610010427529,8.722739
CA,television stand,12100.0,9900.0,9900.0,12100.0,12100.0,14800.0,14800.0,22200.0,22200.0,22200.0,14800.0,18100.0,14800.0,0.9999754919981401,0.7470169999999999
CA,tennessee theatre,50.0,10.0,40.0,30.0,30.0,20.0,50.0,20.0,20.0,20.0,30.0,30.0,30.0,0.35023041474654,0.392254
CA,tequila mix drink,480.0,480.0,480.0,480.0,480.0,480.0,480.0,390.0,590.0,480.0,390.0,480.0,480.0,0.037344398340249,1.087501
CA,tequila mix drink,480.0,480.0,480.0,480.0,480.0,480.0,480.0,390.0,590.0,480.0,390.0,480.0,480.0,0.037344398340249,1.087501
CA,tequila mixed drink,480.0,480.0,480.0,480.0,480.0,480.0,480.0,390.0,590.0,480.0,390.0,480.0,480.0,0.037344398340249,1.087501
CA,thames ferry,10.0,10.0,10.0,10.0,10.0,10.0,,10.0,10.0,10.0,10.0,10.0,10.0,,
CA,the division,135000.0,74000.0,49500.0,27100.0,22200.0,18100.0,22200.0,27100.0,27100.0,22200.0,18100.0,18100.0,40500.0,0.007692506037972,0.073088
CA,the nature conservancy,1900.0,1600.0,1600.0,1300.0,2400.0,1900.0,1900.0,1900.0,1600.0,1900.0,2400.0,1900.0,1900.0,0.074106719,1.236263
CA,the rookie,3600.0,2400.0,1600.0,2400.0,1300.0,1300.0,1900.0,1300.0,2400.0,2900.0,880.0,1300.0,1900.0,0.0027067669172929996,
CA,theatermania gold,,,,,,,,,,,,,10.0,,
CA,theresa may,720.0,390.0,9900.0,110000.0,9900.0,14800.0,22200.0,22200.0,12100.0,49500.0,14800.0,27100.0,22200.0,0.000361392,1.449
CA,thermal camera,1900.0,1600.0,1600.0,1600.0,1900.0,1600.0,2400.0,2400.0,2900.0,2900.0,2400.0,2400.0,1900.0,0.577434577,2.619771
CA,thld stock,260.0,480.0,720.0,480.0,2900.0,5400.0,1300.0,590.0,390.0,390.0,720.0,880.0,1000.0,0.01559934318555,0.648165
CA,thrifty car rental,22200.0,22200.0,14800.0,9900.0,18100.0,18100.0,18100.0,6600.0,6600.0,18100.0,18100.0,18100.0,14800.0,0.47793369599031,0.7824300000000001
CA,ticke,6600.0,6600.0,6600.0,5400.0,5400.0,6600.0,6600.0,6600.0,6600.0,6600.0,6600.0,8100.0,6600.0,0.47801749271137,1.063216
CA,tim hortons coffee,1900.0,1900.0,1900.0,1900.0,1900.0,2900.0,2900.0,2900.0,2900.0,2900.0,2900.0,2900.0,2400.0,0.188827109,0.43499399999999994
CA,tire alignment costs,90.0,70.0,40.0,30.0,70.0,50.0,50.0,50.0,40.0,40.0,40.0,50.0,50.0,0.51058201058201,1.262936
CA,tomatillo,4400.0,5400.0,5400.0,6600.0,8100.0,9900.0,6600.0,3600.0,3600.0,5400.0,4400.0,5400.0,5400.0,0.008632086476397,0.8415800000000001
CA,tree pictures,590.0,480.0,480.0,320.0,320.0,480.0,480.0,590.0,390.0,480.0,390.0,480.0,480.0,0.30573819485953,0.262357
CA,trump tower,8100.0,8100.0,5400.0,6600.0,22200.0,6600.0,14800.0,60500.0,14800.0,22200.0,14800.0,12100.0,18100.0,0.015718385224501998,0.617945
CA,tsk,880.0,720.0,880.0,3600.0,880.0,880.0,1000.0,1000.0,1300.0,1000.0,1000.0,1000.0,1300.0,0.000270562770562,
CA,tss stock,70.0,40.0,30.0,50.0,10.0,20.0,50.0,170.0,30.0,30.0,20.0,20.0,50.0,0.0064935064935059995,
CA,tube hole,,,,,,,,,,,,,,,
CA,twin spires login,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,
CA,twitter analytics,8100.0,8100.0,8100.0,6600.0,6600.0,6600.0,6600.0,8100.0,5400.0,6600.0,6600.0,8100.0,6600.0,0.19941510787397002,4.460828
CA,u2,18100.0,18100.0,18100.0,14800.0,18100.0,18100.0,18100.0,18100.0,18100.0,49500.0,22200.0,27100.0,22200.0,0.094727843019461,1.391626
CA,uber,201000.0,201000.0,165000.0,165000.0,165000.0,201000.0,201000.0,201000.0,246000.0,246000.0,201000.0,246000.0,201000.0,0.17393772500000002,2.318669
CA,under armour promo code,880.0,880.0,880.0,880.0,880.0,1300.0,720.0,2400.0,1900.0,1000.0,880.0,880.0,1000.0,0.179773538,1.6585470000000002
CA,univer,1000.0,1000.0,880.0,880.0,880.0,1000.0,1300.0,1300.0,880.0,1000.0,1000.0,1000.0,1000.0,0.022139764996908003,3.3136400000000004
CA,unlv football schedule,10.0,10.0,30.0,30.0,50.0,50.0,70.0,40.0,20.0,10.0,10.0,20.0,30.0,,
CA,us inflation rates,320.0,260.0,210.0,210.0,260.0,320.0,390.0,390.0,320.0,390.0,390.0,480.0,320.0,0.007792207792207,0.159548
CA,usc transfer,20.0,10.0,20.0,20.0,10.0,20.0,20.0,10.0,20.0,30.0,10.0,10.0,20.0,0.011904761904762,
CA,usd jpy,2400.0,2900.0,3600.0,3600.0,3600.0,2900.0,2400.0,4400.0,3600.0,4400.0,3600.0,4400.0,3600.0,0.013670692000000002,7.456199000000001
CA,used hondas,110.0,110.0,90.0,110.0,90.0,90.0,90.0,90.0,70.0,70.0,90.0,110.0,90.0,0.89021164021164,1.8908630000000002
CA,vaccines autism,880.0,720.0,880.0,590.0,480.0,720.0,720.0,880.0,880.0,1300.0,1300.0,880.0,880.0,0.096620584,1.936173
CA,vanity faire,14800.0,14800.0,14800.0,14800.0,14800.0,18100.0,18100.0,18100.0,22200.0,27100.0,27100.0,27100.0,18100.0,0.048653511410153005,0.9394
CA,verizon,18100.0,18100.0,18100.0,33100.0,22200.0,22200.0,22200.0,18100.0,18100.0,18100.0,18100.0,18100.0,22200.0,0.015056163,0.8594600000000001
CA,vhc stock,590.0,590.0,880.0,260.0,480.0,480.0,1000.0,390.0,320.0,260.0,170.0,260.0,480.0,0.008605851979346001,
CA,video editer,40500.0,40500.0,40500.0,49500.0,49500.0,40500.0,49500.0,49500.0,49500.0,60500.0,49500.0,49500.0,49500.0,0.17701339525306,1.367788
CA,video streaming,720.0,720.0,590.0,720.0,720.0,720.0,880.0,880.0,880.0,880.0,720.0,720.0,720.0,0.32617781155015,1.3327440000000002
CA,vietnam war,22200.0,22200.0,22200.0,14800.0,14800.0,18100.0,22200.0,27100.0,22200.0,27100.0,22200.0,27100.0,22200.0,0.008281332979288,0.5926089999999999
CA,vintage record players,320.0,320.0,260.0,320.0,320.0,390.0,390.0,590.0,590.0,390.0,390.0,320.0,390.0,0.99835796387521,0.331756
CA,vintage stores,480.0,590.0,480.0,480.0,720.0,590.0,720.0,590.0,480.0,720.0,590.0,720.0,590.0,0.08587593453222901,0.8213530000000001
CA,vinyl fence,1300.0,1300.0,1000.0,880.0,720.0,480.0,390.0,260.0,210.0,210.0,390.0,1000.0,720.0,0.9995666618518001,1.247542
CA,visual thesaurus,590.0,480.0,480.0,390.0,390.0,590.0,590.0,590.0,480.0,480.0,480.0,590.0,480.0,0.0020191822311960003,
CA,vmworld,140.0,260.0,320.0,390.0,1000.0,210.0,110.0,50.0,50.0,90.0,140.0,140.0,260.0,,
CA,vodafone,5400.0,6600.0,8100.0,8100.0,8100.0,8100.0,6600.0,6600.0,6600.0,6600.0,6600.0,8100.0,6600.0,0.012375436,0.319309
CA,volkswagen gti for sale,320.0,390.0,210.0,260.0,320.0,260.0,260.0,210.0,170.0,260.0,260.0,390.0,260.0,0.6692152917505,0.8793540000000001
CA,vz stock price,170.0,140.0,140.0,260.0,210.0,210.0,210.0,320.0,210.0,320.0,480.0,320.0,260.0,0.005148005148005,
CA,waffle iron,1000.0,1000.0,1000.0,880.0,1000.0,1000.0,1300.0,1600.0,1900.0,1300.0,1000.0,1300.0,1300.0,0.998667999,0.330069
CA,waka flocka,8100.0,6600.0,6600.0,9900.0,5400.0,4400.0,5400.0,4400.0,5400.0,4400.0,5400.0,4400.0,6600.0,0.00070252603928,
CA,walgreens pictures coupons,,,,,,,,,,,,,10.0,,
CA,wall coat racks,210.0,140.0,110.0,140.0,110.0,260.0,320.0,390.0,390.0,390.0,260.0,210.0,260.0,1.0,0.694838
CA,wallabies world cup,,,,,,,,,,,,,10.0,,
CA,wallpaper for computer,260.0,210.0,170.0,170.0,210.0,210.0,210.0,210.0,210.0,320.0,210.0,260.0,210.0,0.17687074829932,0.966844
CA,walmart,2240000.0,2740000.0,2740000.0,2740000.0,2740000.0,2740000.0,2740000.0,4090000.0,4090000.0,2740000.0,2240000.0,2740000.0,2740000.0,0.09927565599999999,0.11894
CA,walmart baby swing,320.0,480.0,320.0,390.0,390.0,390.0,480.0,390.0,390.0,390.0,390.0,590.0,390.0,0.9992179353493199,0.296993
CA,wardrobe cabinets,170.0,170.0,170.0,140.0,210.0,210.0,260.0,210.0,260.0,320.0,260.0,260.0,210.0,1.0,2.347259
CA,warriors game tonight,590.0,1000.0,1600.0,20.0,10.0,20.0,110.0,210.0,260.0,260.0,260.0,210.0,390.0,0.019704433497536998,0.8301860000000001
CA,ways to induce labor,140.0,170.0,170.0,170.0,210.0,170.0,210.0,140.0,110.0,170.0,140.0,170.0,170.0,0.019163763066202003,0.044708
CA,weathet,4090000.0,5000000.0,5000000.0,5000000.0,4090000.0,4090000.0,4090000.0,3350000.0,5000000.0,4090000.0,4090000.0,5000000.0,4090000.0,0.01429256619323,0.288687
CA,wedding decorators,4400.0,4400.0,4400.0,4400.0,5400.0,4400.0,3600.0,3600.0,2400.0,5400.0,4400.0,5400.0,4400.0,0.999607535,0.652628
CA,wedding photographer price,110.0,110.0,110.0,140.0,170.0,140.0,110.0,110.0,90.0,170.0,140.0,140.0,140.0,0.841836735,2.313519
CA,weed vape,1000.0,880.0,880.0,720.0,1000.0,1000.0,1300.0,1600.0,1600.0,1600.0,1600.0,1600.0,1300.0,0.070524412296564,0.9418690000000001
CA,weight loss clinic,390.0,590.0,320.0,260.0,320.0,390.0,320.0,390.0,260.0,390.0,390.0,480.0,390.0,0.111717496,2.538615
CA,wells fargo online sign on,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,,
CA,welsh english translation,40.0,70.0,70.0,70.0,30.0,40.0,30.0,40.0,90.0,50.0,40.0,40.0,50.0,0.06984127,
CA,western union near me,6600.0,9900.0,9900.0,9900.0,12100.0,14800.0,14800.0,14800.0,18100.0,14800.0,18100.0,18100.0,12100.0,0.031493421788229996,2.986999
CA,wetsuits,3600.0,4400.0,4400.0,4400.0,5400.0,2900.0,2400.0,1900.0,1900.0,2400.0,2400.0,2900.0,3600.0,0.99902881191324,0.6826479999999999
CA,wharton school of business,590.0,880.0,1000.0,390.0,320.0,390.0,590.0,590.0,320.0,480.0,480.0,390.0,590.0,0.15437788018433,10.203022
CA,what can dogs eat,210.0,210.0,260.0,260.0,260.0,210.0,210.0,210.0,260.0,260.0,260.0,260.0,260.0,0.052579365,2.5144599999999997
CA,what does your appendix do,320.0,390.0,320.0,260.0,320.0,260.0,320.0,390.0,390.0,480.0,320.0,390.0,320.0,0.009291521486642999,
CA,what is an annuity,720.0,590.0,720.0,480.0,590.0,590.0,880.0,720.0,590.0,880.0,880.0,880.0,720.0,0.251787616,0.6592439999999999
CA,what is cached data,1900.0,2400.0,1900.0,2400.0,2400.0,1900.0,1900.0,1900.0,1900.0,2400.0,1900.0,2400.0,1900.0,0.003934502111900999,
CA,what is deep learning,140.0,140.0,140.0,110.0,170.0,170.0,210.0,260.0,210.0,320.0,260.0,320.0,210.0,0.127031651,6.476672
CA,what is ftp,480.0,390.0,390.0,390.0,480.0,480.0,590.0,480.0,480.0,590.0,590.0,590.0,480.0,0.000493461633358,
CA,what is hospice care,390.0,320.0,320.0,320.0,320.0,320.0,390.0,390.0,390.0,480.0,390.0,480.0,390.0,0.18995633187773,1.092878
CA,what should i eat for dinner,720.0,590.0,590.0,590.0,590.0,720.0,720.0,880.0,720.0,720.0,590.0,720.0,720.0,0.088172954641797,0.037487
CA,what time does the stock market open,320.0,260.0,320.0,210.0,210.0,260.0,390.0,880.0,320.0,390.0,480.0,590.0,390.0,0.029404111371324006,
CA,whirlpool gas range,170.0,170.0,170.0,210.0,260.0,260.0,320.0,320.0,320.0,260.0,260.0,320.0,260.0,0.98019801980198,0.979359
CA,who killed laura palmer,70.0,70.0,70.0,140.0,140.0,110.0,140.0,170.0,210.0,260.0,260.0,210.0,170.0,,
CA,wild yam,590.0,590.0,480.0,720.0,480.0,480.0,590.0,480.0,390.0,590.0,480.0,480.0,480.0,0.62415926822706,0.23600700000000002
CA,wine tasting class,30.0,30.0,30.0,30.0,30.0,30.0,40.0,40.0,70.0,40.0,40.0,30.0,40.0,0.203463203,
CA,wire money,140.0,170.0,170.0,170.0,170.0,170.0,170.0,140.0,170.0,170.0,110.0,170.0,170.0,0.5302197802197801,4.054791000000001
CA,woman tank tops,260.0,390.0,320.0,260.0,210.0,210.0,210.0,260.0,210.0,320.0,260.0,320.0,260.0,1.0,1.6788439999999998
CA,women flip flops,140.0,170.0,140.0,140.0,140.0,90.0,70.0,90.0,110.0,170.0,110.0,110.0,140.0,1.0,1.4374149999999999
CA,woodstock pizza,880.0,720.0,720.0,880.0,1300.0,1000.0,1000.0,880.0,1600.0,1000.0,1000.0,1000.0,1000.0,0.008754476721049998,1.784525
CA,workers comp,4400.0,4400.0,4400.0,4400.0,4400.0,3600.0,4400.0,4400.0,3600.0,4400.0,4400.0,4400.0,4400.0,0.05968267634216801,2.3255939999999997
